,Parcel ID,Address,sale_date,sale_price,yr_built,square_feet,full_address,unique_ID,price_sf,sale_year,year,month,year-month
8514,01440350049,8966 OCHIL LN,2020-01-06,139900.0,1987,1300,8966 Ochil Ln Douglas County GA,01440350049-1/6/2020-139900.0,107.61538461538461,2020,2020,1,2020-1
8515,00340250112,5972 FIELDER WAY,2020-01-06,279900.0,2019,2432,5972 Fielder Way Douglas County GA,00340250112-1/6/2020-279900.0,115.0904605263158,2020,2020,1,2020-1
8516,09651820024,2134 OAKLEAF LN,2020-01-06,195900.0,1993,1939,2134 Oakleaf Ln Douglas County GA,09651820024-1/6/2020-195900.0,101.03145951521402,2020,2020,1,2020-1
8517,06451820065,7253 BRITTANY WAY,2020-01-03,179000.0,2001,1494,7253 Brittany Way Douglas County GA,06451820065-1/3/2020-179000.0,119.81258366800536,2020,2020,1,2020-1
8518,00850150127,3655 BROOKHOLLOW DR,2020-01-03,349900.0,2019,3970,3655 Brookhollow Dr Douglas County GA,00850150127-1/3/2020-349900.0,88.13602015113351,2020,2020,1,2020-1
8519,00940250190,6119 LULL WATER DR,2020-01-03,153900.0,1973,1644,6119 Lull Water Dr Douglas County GA,00940250190-1/3/2020-153900.0,93.61313868613139,2020,2020,1,2020-1
8520,00940250051,6361 SHORE DR,2020-01-03,156000.0,1971,1617,6361 Shore Dr Douglas County GA,00940250051-1/3/2020-156000.0,96.47495361781075,2020,2020,1,2020-1
8521,01100150221,3207 PLYMOUTH ROCK DR,2020-01-03,175000.0,1986,1276,3207 Plymouth Rock Dr Douglas County GA,01100150221-1/3/2020-175000.0,137.1473354231975,2020,2020,1,2020-1
8522,01240150205,4138 LOST SPRINGS TRL,2020-01-03,158000.0,2003,1432,4138 Lost Springs Trl Douglas County GA,01240150205-1/3/2020-158000.0,110.33519553072625,2020,2020,1,2020-1
8523,01730250173,5007 SERENITY POINT LN,2020-01-03,170000.0,2004,2065,5007 Serenity Point Ln Douglas County GA,01730250173-1/3/2020-170000.0,82.32445520581113,2020,2020,1,2020-1
8524,08231820119,7985 EAST FIELD DR,2021-08-09,174000.0,1990,1332,7985 East Field Dr Douglas County GA,08231820119-8/9/2021-174000.0,130.63063063063063,2021,2021,8,2021-8
8525,0016015E045,8617 BOWDEN ST,2021-08-06,229000.0,1936,2379,8617 Bowden St Douglas County GA,0016015E045-8/6/2021-229000.0,96.25893232450609,2021,2021,8,2021-8
8526,00370250081,5005 PEBBLEBROOK DR,2021-08-20,240000.0,1975,1677,5005 Pebblebrook Dr Douglas County GA,00370250081-8/20/2021-240000.0,143.11270125223615,2021,2021,8,2021-8
8527,00120150042,6739 VALLEY CT,2021-08-31,145000.0,1977,1607,6739 Valley Ct Douglas County GA,00120150042-8/31/2021-145000.0,90.23024268823896,2021,2021,8,2021-8
8528,00720350005,7072 CANTRELL RD,2021-08-13,215000.0,1959,1510,7072 Cantrell Rd Douglas County GA,00720350005-8/13/2021-215000.0,142.3841059602649,2021,2021,8,2021-8
8529,00840150172,9329 OPAL DR,2021-08-20,339000.0,2017,2421,9329 Opal Dr Douglas County GA,00840150172-8/20/2021-339000.0,140.02478314745971,2021,2021,8,2021-8
8530,01090150123,2694 BOMAR RD,2021-08-02,270000.0,1987,1451,2694 Bomar Rd Douglas County GA,01090150123-8/2/2021-270000.0,186.07856650585802,2021,2021,8,2021-8
8532,01580250040,2922 MAPLE WAY,2021-08-30,175000.0,1973,1782,2922 Maple Way Douglas County GA,01580250040-8/30/2021-175000.0,98.20426487093154,2021,2021,8,2021-8
8533,00780250032,4470 LIBERTY RD,2021-08-27,425000.0,2020,1917,4470 Liberty Rd Douglas County GA,00780250032-8/27/2021-425000.0,221.70057381324986,2021,2021,8,2021-8
8534,01060150101,3482 WILLOW MEADOW LN,2021-08-03,297500.0,2009,2176,3482 Willow Meadow Ln Douglas County GA,01060150101-8/3/2021-297500.0,136.71875,2021,2021,8,2021-8
8535,01050250011,7948 LAMBERT RD,2021-08-24,392000.0,2004,2110,7948 Lambert Rd Douglas County GA,01050250011-8/24/2021-392000.0,185.781990521327,2021,2021,8,2021-8
8536,02070250070,9809 REFLECTIONS DR,2021-08-03,287000.0,2000,1942,9809 Reflections Dr Douglas County GA,02070250070-8/3/2021-287000.0,147.78578784757983,2021,2021,8,2021-8
8537,00600150084,4464 MILL WATER XING,2021-08-06,439100.0,2007,2568,4464 Mill Water Xing Douglas County GA,00600150084-8/6/2021-439100.0,170.9890965732087,2021,2021,8,2021-8
8538,07320130032,1467 CAIN CT N,2021-08-02,185000.0,1992,1130,1467 Cain Ct N Douglas County GA,07320130032-8/2/2021-185000.0,163.71681415929203,2021,2021,8,2021-8
8539,00730150112,4492 SUNFLOWER DR,2021-08-09,266000.0,1983,1337,4492 Sunflower Dr Douglas County GA,00730150112-8/9/2021-266000.0,198.95287958115182,2021,2021,8,2021-8
8540,01780250037,10074 HARMON SPRINGS DR,2021-08-25,365000.0,1999,1954,10074 Harmon Springs Dr Douglas County GA,01780250037-8/25/2021-365000.0,186.79631525076766,2021,2021,8,2021-8
8541,04641820047,4529 CLARE LN,2021-08-10,179900.0,1968,1184,4529 Clare Ln Douglas County GA,04641820047-8/10/2021-179900.0,151.94256756756758,2021,2021,8,2021-8
8543,08101820039,1595 OLDE OAK DR,2021-08-05,174900.0,1986,1182,1595 Olde Oak Dr Douglas County GA,08101820039-8/5/2021-174900.0,147.96954314720813,2021,2021,8,2021-8
8544,06451820057,7258 BRITTANY WAY,2021-08-17,201600.0,2002,1228,7258 Brittany Way Douglas County GA,06451820057-8/17/2021-201600.0,164.16938110749186,2021,2021,8,2021-8
8545,01920250039,7075 MORNINGSIDE CT,2021-08-13,432400.0,2002,2829,7075 Morningside Ct Douglas County GA,01920250039-8/13/2021-432400.0,152.84552845528455,2021,2021,8,2021-8
8546,00240150127,6826 CREEKWOOD DR,2021-08-23,280417.0,1987,1920,6826 Creekwood Dr Douglas County GA,00240150127-8/23/2021-280417.0,146.05052083333334,2021,2021,8,2021-8
8547,01150250093,3490 LAUREL SPRINGS CV,2021-08-23,200000.0,2001,1385,3490 Laurel Springs Cv Douglas County GA,01150250093-8/23/2021-200000.0,144.4043321299639,2021,2021,8,2021-8
8548,00780150138,4037 LANDMARK DR,2021-08-20,388936.0,2000,2898,4037 Landmark Dr Douglas County GA,00780150138-8/20/2021-388936.0,134.20841959972395,2021,2021,8,2021-8
8549,07101820053,1510 FENMORE ST,2021-08-30,322900.0,2004,2528,1510 Fenmore St Douglas County GA,07101820053-8/30/2021-322900.0,127.72943037974683,2021,2021,8,2021-8
8550,00350250048,6290 SHALLOWFORD WAY,2021-08-25,226100.0,1973,2010,6290 Shallowford Way Douglas County GA,00350250048-8/25/2021-226100.0,112.48756218905473,2021,2021,8,2021-8
8551,00850150061,2949 NAIRN CT,2021-08-30,334100.0,2006,2358,2949 Nairn Ct Douglas County GA,00850150061-8/30/2021-334100.0,141.68787107718404,2021,2021,8,2021-8
8552,07401820025,7863 VARDEN CT,2021-08-24,230000.0,2002,1412,7863 Varden Ct Douglas County GA,07401820025-8/24/2021-230000.0,162.88951841359773,2021,2021,8,2021-8
8553,02250250003,7221 WOODCREEK WAY,2021-08-31,182000.0,1991,1232,7221 Woodcreek Way Douglas County GA,02250250003-8/31/2021-182000.0,147.72727272727272,2021,2021,8,2021-8
8554,00370250110,4902 W LAKE WAY,2021-08-04,200000.0,1977,1216,4902 W Lake Way Douglas County GA,00370250110-8/4/2021-200000.0,164.47368421052633,2021,2021,8,2021-8
8555,00950250134,3990 N QUAIL DR,2021-08-19,233300.0,1978,1342,3990 N Quail Dr Douglas County GA,00950250134-8/19/2021-233300.0,173.84500745156484,2021,2021,8,2021-8
8556,08451820059,1718 OLDE OAK DR,2021-08-23,207900.0,1984,1176,1718 Olde Oak Dr Douglas County GA,08451820059-8/23/2021-207900.0,176.78571428571428,2021,2021,8,2021-8
8557,06441820083,1155 AUGUSTA WOODS DR,2021-08-31,269000.0,2002,1584,1155 Augusta Woods Dr Douglas County GA,06441820083-8/31/2021-269000.0,169.82323232323233,2021,2021,8,2021-8
8558,06471820028,6319 MALONE RD,2021-08-27,231135.0,1987,1312,6319 Malone Rd Douglas County GA,06471820028-8/27/2021-231135.0,176.1699695121951,2021,2021,8,2021-8
8559,01910250063,7277 W STRICKLAND ST,2021-08-13,91000.0,1952,1112,7277 W Strickland St Douglas County GA,01910250063-8/13/2021-91000.0,81.83453237410072,2021,2021,8,2021-8
8560,00450150196,3531 FAIRGREEN CT,2021-08-09,320000.0,1993,1980,3531 Fairgreen Ct Douglas County GA,00450150196-8/9/2021-320000.0,161.6161616161616,2021,2021,8,2021-8
8561,00740150089,4070 OAK STONE DR,2021-08-26,240000.0,1988,1629,4070 Oak Stone Dr Douglas County GA,00740150089-8/26/2021-240000.0,147.32965009208104,2021,2021,8,2021-8
8562,05371820030,4410 BLUEBIRD LN,2021-08-06,179000.0,1977,1206,4410 Bluebird Ln Douglas County GA,05371820030-8/6/2021-179000.0,148.424543946932,2021,2021,8,2021-8
8563,05371820034,3340 RILEY RD,2021-08-27,90000.0,1974,2112,3340 Riley Rd Douglas County GA,05371820034-8/27/2021-90000.0,42.61363636363637,2021,2021,8,2021-8
8564,02060250097,2004 SWEET BAY DR,2021-08-31,280000.0,2004,2486,2004 Sweet Bay Dr Douglas County GA,02060250097-8/31/2021-280000.0,112.63073209975865,2021,2021,8,2021-8
8565,06341820004,3410 SADDLETON WAY,2021-08-16,200000.0,1990,1224,3410 Saddleton Way Douglas County GA,06341820004-8/16/2021-200000.0,163.3986928104575,2021,2021,8,2021-8
8566,00940250104,6198 ROCKY CREEK DR,2021-08-27,191600.0,1973,1104,6198 Rocky Creek Dr Douglas County GA,00940250104-8/27/2021-191600.0,173.55072463768116,2021,2021,8,2021-8
8567,00820150034,3171 W POINT CIR,2021-08-05,190000.0,1994,1437,3171 W Point Cir Douglas County GA,00820150034-8/5/2021-190000.0,132.21990257480863,2021,2021,8,2021-8
8568,01720250053,4020 SHADED OASIS LN,2021-08-31,245100.0,2005,2199,4020 Shaded Oasis Ln Douglas County GA,01720250053-8/31/2021-245100.0,111.45975443383357,2021,2021,8,2021-8
8569,00970250165,5675 MOUNTAIN PARK WAY,2021-08-09,180000.0,1978,1306,5675 Mountain Park Way Douglas County GA,00970250165-8/9/2021-180000.0,137.82542113323123,2021,2021,8,2021-8
8570,01250250210,6488 PLEASANT DR,2021-08-30,220000.0,1975,2444,6488 Pleasant Dr Douglas County GA,01250250210-8/30/2021-220000.0,90.0163666121113,2021,2021,8,2021-8
8571,02081820011,2030 STONEBROOK CIR,2021-08-20,335053.0,2007,1607,2030 Stonebrook Cir Douglas County GA,02081820011-8/20/2021-335053.0,208.49595519601743,2021,2021,8,2021-8
8572,00970250175,5619 STEWART MILL RD,2021-08-20,232600.0,1976,1469,5619 Stewart Mill Rd Douglas County GA,00970250175-8/20/2021-232600.0,158.33900612661674,2021,2021,8,2021-8
8573,02230250125,7423 GRAYSON BRIDGE CIR,2021-08-10,260000.0,2004,1660,7423 Grayson Bridge Cir Douglas County GA,02230250125-8/10/2021-260000.0,156.6265060240964,2021,2021,8,2021-8
8574,01290250067,5611 RICHLAND DR,2021-08-16,165000.0,1971,2064,5611 Richland Dr Douglas County GA,01290250067-8/16/2021-165000.0,79.94186046511628,2021,2021,8,2021-8
8575,02491820024,3507 GORDON ST,2021-08-17,172000.0,1956,1827,3507 Gordon St Douglas County GA,02491820024-8/17/2021-172000.0,94.14340448823208,2021,2021,8,2021-8
8576,00990150268,3627 LOWER CREEK DR,2021-08-02,272420.0,2002,1684,3627 Lower Creek Dr Douglas County GA,00990150268-8/2/2021-272420.0,161.76959619952495,2021,2021,8,2021-8
8577,01230150188,2945 NIGHTFALL TER,2021-08-31,253000.0,2003,1455,2945 Nightfall Ter Douglas County GA,01230150188-8/31/2021-253000.0,173.8831615120275,2021,2021,8,2021-8
8578,00150150145,8934 WESTERN PINES DR,2021-08-18,245000.0,1985,1734,8934 Western Pines Dr Douglas County GA,00150150145-8/18/2021-245000.0,141.29181084198385,2021,2021,8,2021-8
8580,01570250180,6994 PINE SHADOW WAY,2021-08-09,245000.0,2004,1634,6994 Pine Shadow Way Douglas County GA,01570250180-8/9/2021-245000.0,149.93880048959608,2021,2021,8,2021-8
8581,07370130008,6659 BRECKENRIDGE DR,2021-08-13,231000.0,2002,1440,6659 Breckenridge Dr Douglas County GA,07370130008-8/13/2021-231000.0,160.41666666666666,2021,2021,8,2021-8
8582,08061820028,2030 BROOKSTONE CT,2021-08-30,300000.0,1985,1969,2030 Brookstone Ct Douglas County GA,08061820028-8/30/2021-300000.0,152.36160487557135,2021,2021,8,2021-8
8583,00450150204,3518 FAIRGREEN CT,2021-08-30,346600.0,1993,1988,3518 Fairgreen Ct Douglas County GA,00450150204-8/30/2021-346600.0,174.34607645875252,2021,2021,8,2021-8
8584,01240150177,2997 HAPPY DEER CT,2021-08-03,286000.0,2003,2560,2997 Happy Deer Ct Douglas County GA,01240150177-8/3/2021-286000.0,111.71875,2021,2021,8,2021-8
8585,01240150265,3063 LONETREE PT,2021-08-02,300000.0,2003,2997,3063 Lonetree Pt Douglas County GA,01240150265-8/2/2021-300000.0,100.10010010010011,2021,2021,8,2021-8
8586,05511820008,6350 HILLVIEW LN,2021-08-16,235000.0,1995,1620,6350 Hillview Ln Douglas County GA,05511820008-8/16/2021-235000.0,145.06172839506172,2021,2021,8,2021-8
8587,00110150247,3752 LANIER DR,2021-08-30,300000.0,2005,1856,3752 Lanier Dr Douglas County GA,00110150247-8/30/2021-300000.0,161.63793103448276,2021,2021,8,2021-8
8588,00150150068,6761 FAIRWAY RIDGE DR,2021-08-23,282300.0,1979,1894,6761 Fairway Ridge Dr Douglas County GA,00150150068-8/23/2021-282300.0,149.04963041182683,2021,2021,8,2021-8
8589,00850150251,3870 NIXON GROVE DR,2021-08-13,285638.0,2018,1930,3870 Nixon Grove Dr Douglas County GA,00850150251-8/13/2021-285638.0,147.99896373056995,2021,2021,8,2021-8
8590,01270150065,3724 WILLOW TREE CIR,2021-08-16,235100.0,1993,1312,3724 Willow Tree Cir Douglas County GA,01270150065-8/16/2021-235100.0,179.1920731707317,2021,2021,8,2021-8
8591,00850150037,3725 SANTA ROSA WAY,2021-08-05,319800.0,2014,2130,3725 Santa Rosa Way Douglas County GA,00850150037-8/5/2021-319800.0,150.14084507042253,2021,2021,8,2021-8
8592,00470150147,4628 SAPLING CT,2021-08-02,287200.0,1985,1736,4628 Sapling Ct Douglas County GA,00470150147-8/2/2021-287200.0,165.43778801843317,2021,2021,8,2021-8
8593,0022015B043,8813 ELMA ST,2021-08-02,190000.0,1964,1449,8813 Elma St Douglas County GA,0022015B043-8/2/2021-190000.0,131.1249137336094,2021,2021,8,2021-8
8594,08211820002,4348 MIDWAY RD,2021-08-20,120000.0,1948,1302,4348 Midway Rd Douglas County GA,08211820002-8/20/2021-120000.0,92.16589861751152,2021,2021,8,2021-8
8595,0050015A043,8542 WESTCHESTER DR,2021-08-27,72500.0,1987,1294,8542 Westchester Dr Douglas County GA,0050015A043-8/27/2021-72500.0,56.02782071097373,2021,2021,8,2021-8
8596,08221820002,1707 CARON LN,2021-08-30,231700.0,1959,1567,1707 Caron Ln Douglas County GA,08221820002-8/30/2021-231700.0,147.86215698787493,2021,2021,8,2021-8
8597,06281820063,1261 MATT-MOORE CT,2021-08-27,260000.0,2003,2092,1261 Matt-Moore Ct Douglas County GA,06281820063-8/27/2021-260000.0,124.282982791587,2021,2021,8,2021-8
8598,05741820001,7393 MT VERNON RD,2021-08-12,157000.0,1962,2447,7393 Mt Vernon Rd Douglas County GA,05741820001-8/12/2021-157000.0,64.1601961585615,2021,2021,8,2021-8
8599,00480150076,4660 BEDFORD PL,2021-08-10,217800.0,1973,1276,4660 Bedford Pl Douglas County GA,00480150076-8/10/2021-217800.0,170.68965517241378,2021,2021,8,2021-8
8600,00640150030,4558 BRONTE LN,2021-08-16,370000.0,1997,1503,4558 Bronte Ln Douglas County GA,00640150030-8/16/2021-370000.0,246.17431803060546,2021,2021,8,2021-8
8601,00970250026,5754 AMALFI WAY,2021-08-11,165000.0,1971,1107,5754 Amalfi Way Douglas County GA,00970250026-8/11/2021-165000.0,149.05149051490514,2021,2021,8,2021-8
8602,00750150153,3721 WINDING TRAIL CT,2021-08-30,226000.0,1991,1204,3721 Winding Trail Ct Douglas County GA,00750150153-8/30/2021-226000.0,187.7076411960133,2021,2021,8,2021-8
8603,02240250051,7087 LITTLEBROOK WAY,2021-08-12,248500.0,2005,1656,7087 Littlebrook Way Douglas County GA,02240250051-8/12/2021-248500.0,150.06038647342996,2021,2021,8,2021-8
8604,03251820021,311 COOK DR,2021-08-31,304500.0,2000,1699,311 Cook Dr Douglas County GA,03251820021-8/31/2021-304500.0,179.22307239552677,2021,2021,8,2021-8
8605,07320130105,1529 EDGEMOOR LN,2021-08-03,230000.0,1999,1196,1529 Edgemoor Ln Douglas County GA,07320130105-8/3/2021-230000.0,192.30769230769232,2021,2021,8,2021-8
8606,00600250055,6770 MASON CREEK RD,2021-08-10,380000.0,2004,1956,6770 Mason Creek Rd Douglas County GA,00600250055-8/10/2021-380000.0,194.27402862985684,2021,2021,8,2021-8
8607,00750150249,3501 STONINGTON CT,2021-08-24,375900.0,1999,2562,3501 Stonington Ct Douglas County GA,00750150249-8/24/2021-375900.0,146.72131147540983,2021,2021,8,2021-8
8608,00870150197,3745 RENFROE AVE,2021-08-06,311500.0,2006,2810,3745 Renfroe Ave Douglas County GA,00870150197-8/6/2021-311500.0,110.8540925266904,2021,2021,8,2021-8
8609,00630150044,4537 HOLLY SPRINGS TRCE,2021-08-16,291750.0,1988,2534,4537 Holly Springs Trce Douglas County GA,00630150044-8/16/2021-291750.0,115.13417521704814,2021,2021,8,2021-8
8610,00920250072,4103 HWY 5,2021-08-20,191000.0,1969,1200,4103 Hwy 5 Douglas County GA,00920250072-8/20/2021-191000.0,159.16666666666666,2021,2021,8,2021-8
8611,00750150033,3716 CHAPEL HILL RD,2021-08-23,235000.0,1986,1972,3716 Chapel Hill Rd Douglas County GA,00750150033-8/23/2021-235000.0,119.1683569979716,2021,2021,8,2021-8
8612,00840150034,3725 LANDMARK DR,2021-08-31,352400.0,2000,2334,3725 Landmark Dr Douglas County GA,00840150034-8/31/2021-352400.0,150.98543273350472,2021,2021,8,2021-8
8613,00580150108,4579 CABINWOOD TURN,2021-08-12,510000.0,1995,3153,4579 Cabinwood Turn Douglas County GA,00580150108-8/12/2021-510000.0,161.75071360608945,2021,2021,8,2021-8
8614,00710350003,7359 CAPPS FERRY RD,2021-08-24,404700.0,1998,2948,7359 Capps Ferry Rd Douglas County GA,00710350003-8/24/2021-404700.0,137.27951153324287,2021,2021,8,2021-8
8615,01760150092,9136 DOVER ST,2021-08-03,438800.0,2007,3155,9136 Dover St Douglas County GA,01760150092-8/3/2021-438800.0,139.08082408874802,2021,2021,8,2021-8
8616,00240150146,6831 CREEKWOOD DR,2021-08-02,252300.0,1986,1800,6831 Creekwood Dr Douglas County GA,00240150146-8/2/2021-252300.0,140.16666666666666,2021,2021,8,2021-8
8617,00730150156,4084 WEDGEFIELD CT,2021-08-30,80000.0,1995,1570,4084 Wedgefield Ct Douglas County GA,00730150156-8/30/2021-80000.0,50.955414012738856,2021,2021,8,2021-8
8618,04371820017,3176 GAIL CT,2021-08-24,194250.0,1977,1592,3176 Gail Ct Douglas County GA,04371820017-8/24/2021-194250.0,122.01633165829146,2021,2021,8,2021-8
8619,01870350013,9636 HWY 166,2021-08-31,102000.0,1962,1072,9636 Hwy 166 Douglas County GA,01870350013-8/31/2021-102000.0,95.14925373134328,2021,2021,8,2021-8
8620,04731820028,743 SINYARD RD,2021-08-31,276000.0,1987,1979,743 Sinyard Rd Douglas County GA,04731820028-8/31/2021-276000.0,139.46437594744822,2021,2021,8,2021-8
8621,00790150030,2547 CAROL CIR,2021-08-27,160000.0,1984,1202,2547 Carol Cir Douglas County GA,00790150030-8/27/2021-160000.0,133.11148086522462,2021,2021,8,2021-8
8622,00750150254,4300 ASHLAND CIR,2021-08-24,370000.0,1998,2617,4300 Ashland Cir Douglas County GA,00750150254-8/24/2021-370000.0,141.38326327856325,2021,2021,8,2021-8
8623,02111820010,3685 GLENDA ST,2021-08-19,158000.0,1964,1612,3685 Glenda St Douglas County GA,02111820010-8/19/2021-158000.0,98.01488833746899,2021,2021,8,2021-8
8624,00920250104,6956 FIELDS DR,2021-08-12,260000.0,2001,2149,6956 Fields Dr Douglas County GA,00920250104-8/12/2021-260000.0,120.9865053513262,2021,2021,8,2021-8
8625,01230150376,2912 GRAZING BULL CT,2021-08-03,341618.0,2006,3095,2912 Grazing Bull Ct Douglas County GA,01230150376-8/3/2021-341618.0,110.37738287560582,2021,2021,8,2021-8
8626,06390130057,7388 ELM RIDGE CT,2021-08-05,250000.0,2000,1338,7388 Elm Ridge Ct Douglas County GA,06390130057-8/5/2021-250000.0,186.84603886397608,2021,2021,8,2021-8
8628,00980250083,6040 RIDGE WAY,2021-08-06,194000.0,1975,1474,6040 Ridge Way Douglas County GA,00980250083-8/6/2021-194000.0,131.6146540027137,2021,2021,8,2021-8
8629,0049015A028,6100 COBBLESTONE CT,2021-08-11,141800.0,1983,1000,6100 Cobblestone Ct Douglas County GA,0049015A028-8/11/2021-141800.0,141.8,2021,2021,8,2021-8
8630,05441820013,4357 MARONEY MILL RD,2021-08-27,214000.0,1980,1000,4357 Maroney Mill Rd Douglas County GA,05441820013-8/27/2021-214000.0,214.0,2021,2021,8,2021-8
8631,00750150162,3893 WELHAM GREEN CT,2021-08-27,269624.0,1992,1182,3893 Welham Green Ct Douglas County GA,00750150162-8/27/2021-269624.0,228.1082910321489,2021,2021,8,2021-8
8632,01500150015,2425 WASHINGTON DR,2021-08-05,456500.0,1998,2666,2425 Washington Dr Douglas County GA,01500150015-8/5/2021-456500.0,171.23030757689423,2021,2021,8,2021-8
8633,01650250033,13461 VETERANS MEMORIAL HWY,2021-08-03,138000.0,1983,1175,13461 Veterans Memorial Hwy Douglas County GA,01650250033-8/3/2021-138000.0,117.44680851063829,2021,2021,8,2021-8
8634,01260250066,3433 NINA CT,2021-08-26,202900.0,1974,1284,3433 Nina Ct Douglas County GA,01260250066-8/26/2021-202900.0,158.02180685358255,2021,2021,8,2021-8
8635,00370250005,5070 BIG A RD,2021-08-06,165209.0,1965,1677,5070 Big A Rd Douglas County GA,00370250005-8/6/2021-165209.0,98.51460942158617,2021,2021,8,2021-8
8636,00460250071,5015 LONGRIDGE DR,2021-08-20,587000.0,2006,3764,5015 Longridge Dr Douglas County GA,00460250071-8/20/2021-587000.0,155.9511158342189,2021,2021,8,2021-8
8637,00120150235,5275 ARGYLL LN,2021-08-09,300000.0,2006,2202,5275 Argyll Ln Douglas County GA,00120150235-8/9/2021-300000.0,136.23978201634878,2021,2021,8,2021-8
8638,04711820010,3587 JUNIOR HIGH DR,2021-08-31,272110.0,1971,1832,3587 Junior High Dr Douglas County GA,04711820010-8/31/2021-272110.0,148.5316593886463,2021,2021,8,2021-8
8639,00130150094,6629 WINDWOOD CIR,2021-08-16,310100.0,1982,1908,6629 Windwood Cir Douglas County GA,00130150094-8/16/2021-310100.0,162.52620545073376,2021,2021,8,2021-8
8640,00300250089,6246 BALDWOOD DR,2021-08-31,233000.0,1980,1560,6246 Baldwood Dr Douglas County GA,00300250089-8/31/2021-233000.0,149.35897435897436,2021,2021,8,2021-8
8641,00390150007,5343 W CHAPEL HILL RD,2021-08-31,260000.0,1963,1728,5343 W Chapel Hill Rd Douglas County GA,00390150007-8/31/2021-260000.0,150.46296296296296,2021,2021,8,2021-8
8642,00630250059,6018 SUMTER DR,2021-08-31,235000.0,1983,1276,6018 Sumter Dr Douglas County GA,00630250059-8/31/2021-235000.0,184.16927899686522,2021,2021,8,2021-8
8643,01340150049,3275 THORNERIDGE TRL,2021-08-31,364500.0,1999,2380,3275 Thorneridge Trl Douglas County GA,01340150049-8/31/2021-364500.0,153.15126050420167,2021,2021,8,2021-8
8644,02121820001,6277 N SWEETWATER RD,2021-08-31,340000.0,2007,1508,6277 N Sweetwater Rd Douglas County GA,02121820001-8/31/2021-340000.0,225.46419098143235,2021,2021,8,2021-8
8645,05511820001,7305 HUNTERS RIDGE DR,2021-08-31,230000.0,1992,1264,7305 Hunters Ridge Dr Douglas County GA,05511820001-8/31/2021-230000.0,181.9620253164557,2021,2021,8,2021-8
8646,00220250017,5305 POST RD,2021-08-31,445000.0,2000,1901,5305 Post Rd Douglas County GA,00220250017-8/31/2021-445000.0,234.0873224618622,2021,2021,8,2021-8
8647,00240150200,8805 CLEAR CREEK CT,2021-08-31,359000.0,1986,2456,8805 Clear Creek Ct Douglas County GA,00240150200-8/31/2021-359000.0,146.1726384364821,2021,2021,8,2021-8
8648,00740150205,4030 HARVEST RIDGE DR,2021-08-31,295000.0,1995,1678,4030 Harvest Ridge Dr Douglas County GA,00740150205-8/31/2021-295000.0,175.80452920143028,2021,2021,8,2021-8
8650,07070130014,7590 STONEBUSH WAY,2021-08-31,215000.0,1998,1508,7590 Stonebush Way Douglas County GA,07070130014-8/31/2021-215000.0,142.57294429708222,2021,2021,8,2021-8
8651,00740150030,4081 OAK STONE DR,2021-08-31,255000.0,1977,1456,4081 Oak Stone Dr Douglas County GA,00740150030-8/31/2021-255000.0,175.13736263736263,2021,2021,8,2021-8
8652,01060150014,2176 GREENWOOD MEADOWS LN,2021-08-31,245000.0,2006,1905,2176 Greenwood Meadows Ln Douglas County GA,01060150014-8/31/2021-245000.0,128.60892388451444,2021,2021,8,2021-8
8654,00450150057,3519 RED MAPLE CT,2021-08-31,325000.0,1994,2850,3519 Red Maple Ct Douglas County GA,00450150057-8/31/2021-325000.0,114.03508771929825,2021,2021,8,2021-8
8656,0049015A106,9017 STONELEIGH TRCE,2021-08-31,140000.0,1989,897,9017 Stoneleigh Trce Douglas County GA,0049015A106-8/31/2021-140000.0,156.0758082497213,2021,2021,8,2021-8
8658,03331820038,4342 N HICKORY LN,2021-08-31,240000.0,1988,1680,4342 N Hickory Ln Douglas County GA,03331820038-8/31/2021-240000.0,142.85714285714286,2021,2021,8,2021-8
8659,00240150150,6823 CREEKWOOD DR,2021-08-31,370000.0,1986,2444,6823 Creekwood Dr Douglas County GA,00240150150-8/31/2021-370000.0,151.3911620294599,2021,2021,8,2021-8
8660,01550150043,3290 DARBY DR,2021-08-31,385000.0,2006,2918,3290 Darby Dr Douglas County GA,01550150043-8/31/2021-385000.0,131.9396847155586,2021,2021,8,2021-8
8661,02180250110,7560 MOUNTAIN BREEZE,2021-08-30,280000.0,2005,1565,7560 Mountain Breeze Douglas County GA,02180250110-8/30/2021-280000.0,178.91373801916933,2021,2021,8,2021-8
8662,06330130026,6949 FOXMOOR WAY,2021-08-30,264990.0,2006,2718,6949 Foxmoor Way Douglas County GA,06330130026-8/30/2021-264990.0,97.49448123620309,2021,2021,8,2021-8
8664,08431820051,1794 ANNETTE DR,2021-08-30,300000.0,1991,1766,1794 Annette Dr Douglas County GA,08431820051-8/30/2021-300000.0,169.8754246885617,2021,2021,8,2021-8
8665,00510250038,4745 LIBERTY RD,2021-08-30,312000.0,1998,2108,4745 Liberty Rd Douglas County GA,00510250038-8/30/2021-312000.0,148.00759013282732,2021,2021,8,2021-8
8666,01340150071,3250 THORNERIDGE TRL,2021-08-30,360000.0,1998,2575,3250 Thorneridge Trl Douglas County GA,01340150071-8/30/2021-360000.0,139.80582524271844,2021,2021,8,2021-8
8667,00600250145,6741 MASON CREEK RD,2021-08-30,220100.0,2003,1560,6741 Mason Creek Rd Douglas County GA,00600250145-8/30/2021-220100.0,141.0897435897436,2021,2021,8,2021-8
